diffusion,growth,hostFloor,climateFloor,hostPower,climatePower,ap_2019,ap_2020,ap_2021,ap_2022,ap_2023,mean_average_precision,worst_year_average_precision
0.19,0.13,0.0,0.35,1.0,1.6,0.7105615072029225,0.6677421204436051,0.5868790064134161,0.5240686710431265,0.5487979668919052,0.6076098543989951,0.5240686710431265
0.19,0.24,0.35,0.35,0.6,1.0,0.6950856607755331,0.6705220091240618,0.5841596186484409,0.5371286423204358,0.5509112223487284,0.60756143064344,0.5371286423204358
0.13,0.24,0.15,0.0,1.0,1.6,0.7060578733873115,0.6589077351303229,0.5752930822336302,0.5446085036781348,0.5527960155624794,0.6075326419983756,0.5446085036781348
0.19,0.13,0.0,0.35,0.6,1.6,0.6971773720964662,0.6721093731280458,0.5876613565607605,0.5270422213664628,0.5536460791481554,0.6075272804599783,0.5270422213664628
0.19,0.13,0.0,0.0,0.6,1.0,0.6971773720964662,0.6724197144839075,0.5867136995441512,0.5271702446504534,0.5534322484694046,0.6073826558488766,0.5271702446504534
0.19,0.24,0.15,0.35,1.0,0.6,0.7235182051395617,0.6661161854141774,0.5804450410370078,0.5207150586587046,0.5457413916963572,0.6073071763891618,0.5207150586587046
0.19,0.13,0.15,0.0,1.6,1.6,0.7101167981107576,0.6634869418325484,0.5854877459228196,0.5307815244145192,0.5465555204486828,0.6072857061458655,0.5307815244145192
0.13,0.24,0.0,0.15,0.6,1.6,0.7051988867087123,0.6616424190544038,0.5755897416805902,0.5404141266981944,0.5534407470250063,0.6072571842333814,0.5404141266981944
0.13,0.24,0.15,0.0,0.6,1.6,0.6982244264939734,0.6643441182695349,0.5706834197403375,0.5484971207204397,0.5545133559415446,0.607252488233166,0.5484971207204397
0.19,0.24,0.35,0.15,1.6,0.6,0.7230268283509906,0.6631379633833129,0.5783223536554702,0.5249459377710076,0.5467010861439231,0.6072268338609409,0.5249459377710076
0.19,0.24,0.15,0.15,1.6,1.0,0.726664323899417,0.6641047295670964,0.5840138102646393,0.5227858865824233,0.5384429167389033,0.6072023334104959,0.5227858865824233
0.19,0.24,0.15,0.0,1.6,0.6,0.7293852294656898,0.6631511736364899,0.582446447316852,0.5213608325431559,0.5396507016868948,0.6071988769298164,0.5213608325431559
0.19,0.13,0.15,0.0,1.0,1.0,0.7028834876187722,0.6689430175655987,0.5856514679956287,0.5278520974855822,0.5504944594224224,0.6071649060176008,0.5278520974855822
0.19,0.24,0.35,0.15,0.6,0.6,0.695061856199262,0.6706341390362255,0.5827307241996844,0.5352164755499841,0.5520284753527076,0.6071343340675727,0.5352164755499841
0.19,0.13,0.35,0.15,1.6,1.6,0.7024829259302927,0.6690317737803317,0.5833428587656679,0.5312373267642782,0.5491321583239444,0.607045408712903,0.5312373267642782
0.19,0.13,0.0,0.35,0.6,1.0,0.6974714949369063,0.6695857560970968,0.5880689481901599,0.5247686979328483,0.5547227951055825,0.6069235384525188,0.5247686979328483
0.19,0.13,0.0,0.15,0.6,0.6,0.6963945260036484,0.6688718735991993,0.5895218202421856,0.5238052945869291,0.5554514112960082,0.6068089851455942,0.5238052945869291
0.19,0.13,0.0,0.15,1.0,1.0,0.7077508755193611,0.6676020296785143,0.5870708329543658,0.5226029531732206,0.5488852752687997,0.6067823933188523,0.5226029531732206
0.19,0.13,0.15,0.15,1.0,1.0,0.7018673549317936,0.6689274669535664,0.5861473611237905,0.5257243860743411,0.5511496815897086,0.60676325013464,0.5257243860743411
0.19,0.13,0.15,0.35,1.0,1.6,0.7028834876187722,0.6690061119814108,0.5856059950746159,0.5262959565760071,0.5500091152832699,0.6067601333068151,0.5262959565760071
0.19,0.13,0.15,0.15,0.6,1.6,0.6920437200287386,0.6701328073422884,0.5841846219849132,0.5339132747515809,0.5534450986553979,0.6067439045525839,0.5339132747515809
0.19,0.13,0.35,0.15,1.0,1.6,0.6947889571116178,0.6687210628194424,0.5865434443203742,0.532235919851846,0.5513350031514683,0.6067248774509497,0.532235919851846
0.19,0.13,0.0,0.15,0.6,1.0,0.6967280146248737,0.6693684844019203,0.5877592396707209,0.5256008421743065,0.5541172913914997,0.6067147744526642,0.5256008421743065
0.19,0.13,0.0,0.0,0.6,0.6,0.6965216138758343,0.6695849112170698,0.5875914827010045,0.5246895398279895,0.5545395523577649,0.6065854199959326,0.5246895398279895
0.19,0.13,0.15,0.35,1.0,1.0,0.7021670363406567,0.6681108606472853,0.5871529530041051,0.52382444712084,0.5515860588860082,0.6065682711997791,0.52382444712084
0.19,0.24,0.15,0.35,1.6,1.0,0.7294966376653333,0.6632151553536975,0.5808802390159848,0.5202906217404977,0.5388124240916685,0.6065390155734363,0.5202906217404977
0.13,0.24,0.0,0.15,1.0,1.6,0.7127108743770706,0.6567475093133028,0.5764156153027961,0.5354859424806204,0.5513263649506193,0.6065372612848818,0.5354859424806204
0.13,0.24,0.35,0.0,1.6,1.6,0.7056343302449345,0.657267345115631,0.5754473702147064,0.5433635684093598,0.5508812185150272,0.6065187664999319,0.5433635684093598
0.19,0.13,0.35,0.0,0.6,1.6,0.6869177224743807,0.6707455069809637,0.5818268648506205,0.5386202447557987,0.5543283864291388,0.6064877450981805,0.5386202447557987
0.19,0.13,0.15,0.0,1.0,0.6,0.7021670363406567,0.6681108606472853,0.5871863403264679,0.5239491895089788,0.5509055699657247,0.6064637993578226,0.5239491895089788
0.19,0.13,0.0,0.0,1.6,1.6,0.71601333689853,0.6637399904263808,0.5833285133395408,0.5257702915297194,0.5432369699298524,0.6064178204248047,0.5257702915297194
0.13,0.24,0.15,0.15,1.0,1.6,0.7063996132379536,0.6586192811321157,0.5765985896528804,0.5389567192529618,0.5507288022384205,0.6062606011028664,0.5389567192529618
0.19,0.24,0.35,0.35,1.6,0.6,0.7230639683349159,0.6635058151367473,0.5794745993975741,0.5198523887472528,0.5450543987740164,0.6061902340781014,0.5198523887472528
0.19,0.13,0.15,0.0,0.6,1.0,0.6920179585481537,0.6700824435407731,0.5856368820538489,0.5306298225771938,0.5525587045274484,0.6061851622494836,0.5306298225771938
0.13,0.24,0.15,0.15,0.6,1.6,0.6982275711087675,0.6646117027883061,0.5726887131650451,0.5416734043062679,0.5536190081304284,0.606164079899763,0.5416734043062679
0.19,0.13,0.15,0.15,1.6,1.6,0.711345093792641,0.6626793352174395,0.5837821182697801,0.5261617936316101,0.5466762012751446,0.606128908437323,0.5261617936316101
0.13,0.24,0.15,0.35,0.6,1.6,0.7009651858780676,0.6626251642271247,0.5762702485001046,0.5376852974608497,0.5528216722077332,0.606073513654776,0.5376852974608497
0.19,0.24,0.35,0.35,0.6,0.6,0.6954041773290671,0.6710815602140442,0.5800417643668414,0.5317520632772013,0.5514899886653936,0.6059539107705095,0.5317520632772013
0.13,0.24,0.35,0.0,1.0,1.6,0.6991706960659018,0.6613303597997906,0.5705679970811464,0.5456345782008165,0.5527744323086525,0.6058956126912616,0.5456345782008165
0.19,0.13,0.35,0.15,0.6,1.6,0.6869124011176476,0.6692937654220573,0.5835929605480545,0.5363041821580485,0.5532630386562502,0.6058732695804115,0.5363041821580485
0.19,0.13,0.15,0.35,0.6,1.6,0.6920179585481537,0.6701754645057059,0.5858342087343965,0.5286325918559985,0.5525001809151855,0.605832080911888,0.5286325918559985
0.19,0.13,0.0,0.0,1.0,0.6,0.7080817621353508,0.6652635140696754,0.5859737078076628,0.5196883118937881,0.5499637371819524,0.6057942066176859,0.5196883118937881
0.19,0.13,0.0,0.35,1.0,1.0,0.7080817621353508,0.6659832110393724,0.5860078238461879,0.5190304518524437,0.5498341729862073,0.6057874843719124,0.5190304518524437
0.19,0.24,0.0,0.0,1.6,1.0,0.7376610324770336,0.6567302489430038,0.579287205599918,0.5213066796072965,0.5338884629834133,0.6057747259221331,0.5213066796072965
0.19,0.13,0.0,0.35,0.6,0.6,0.6963647647910178,0.6683895416849954,0.5878574743760913,0.5218658055523387,0.55381895554423,0.6056593083897346,0.5218658055523387
0.19,0.13,0.15,0.15,1.0,0.6,0.7019188936053016,0.6681591211423186,0.5862317904415605,0.5214634499691881,0.5504128508923648,0.6056372212101467,0.5214634499691881
0.19,0.13,0.15,0.15,0.6,1.0,0.6919603742289682,0.6702144318717074,0.5864485370372716,0.5275362687959095,0.5518708496740625,0.6056060923215838,0.5275362687959095
0.13,0.24,0.0,0.0,0.6,1.0,0.7072554090199372,0.6611970549687239,0.5743709707225294,0.5332905394509002,0.5518341551125558,0.6055896258549295,0.5332905394509002
0.13,0.24,0.35,0.15,1.0,1.6,0.6992735726848879,0.6616349040452597,0.5739508376076691,0.5408736153393005,0.5516284444567133,0.605472274826766,0.5408736153393005
0.19,0.13,0.35,0.35,1.6,1.6,0.7020052357440932,0.6670988165959967,0.5847914781775789,0.5251396719464873,0.548298848566628,0.6054668102061569,0.5251396719464873
0.19,0.13,0.35,0.0,1.6,1.0,0.7018214122146814,0.6670430803918226,0.583909204839577,0.5266366890045369,0.5478319261593856,0.6054484625220007,0.5266366890045369
0.19,0.13,0.15,0.15,0.6,0.6,0.6922953013541602,0.6687936863188392,0.586423572690189,0.5251445026997722,0.5543749513699856,0.6054064028865892,0.5251445026997722
0.19,0.13,0.15,0.0,0.6,0.6,0.692303722213394,0.6687390411407393,0.5863254194348354,0.5254706646376214,0.5539944355597575,0.6053666565972695,0.5254706646376214
0.19,0.24,0.0,0.15,1.6,1.0,0.7389742537974585,0.6576083510402231,0.5791816333771794,0.5176976554731297,0.5331837468508751,0.6053291281077732,0.5176976554731297
0.19,0.24,0.0,0.35,1.6,1.6,0.7376610324770336,0.6559201058881359,0.5791753805204719,0.5195669256405642,0.5338725221233618,0.6052391933299136,0.5195669256405642
0.19,0.13,0.35,0.0,1.0,1.0,0.691649640455412,0.6703465367485562,0.585245849054094,0.528472127696798,0.5503487584328081,0.6052125824775336,0.528472127696798
0.13,0.24,0.15,0.0,1.6,1.6,0.7173648008677228,0.6510465280162127,0.5746666224799523,0.535291832857532,0.547432945161904,0.6051605458766648,0.535291832857532
0.19,0.13,0.15,0.35,1.6,1.6,0.7113923737283503,0.662303827330819,0.5829042701201312,0.5234005674618498,0.5455702348943358,0.6051142547070972,0.5234005674618498
0.19,0.13,0.0,0.15,1.0,0.6,0.7083916551227942,0.6637247056053402,0.5851402405485977,0.518560983648727,0.5497340747530227,0.6051103319356964,0.518560983648727
0.13,0.24,0.15,0.0,0.6,1.0,0.7002260013153537,0.6625728617889974,0.5757760336303395,0.5339006569744369,0.5530473798070695,0.6051045867032394,0.5339006569744369
0.19,0.24,0.15,0.15,1.6,0.6,0.7288482489795644,0.6622237101427231,0.5785198997286877,0.5173723039896128,0.5384474739918798,0.6050823273664935,0.5173723039896128
0.13,0.24,0.0,0.35,0.6,1.6,0.7072554090199372,0.660976229871044,0.5747376448706667,0.530970462496891,0.5513505258856658,0.605058054428841,0.530970462496891
0.19,0.13,0.15,0.0,1.6,1.0,0.7113923737283503,0.6622744491272855,0.5829317611461106,0.522837089343547,0.5457236804567058,0.6050318707603998,0.522837089343547
0.19,0.13,0.35,0.35,1.0,1.6,0.6916582633075379,0.6687952486247742,0.5859451890667451,0.5279091045092147,0.5506962532382493,0.6050008117493043,0.5279091045092147
0.19,0.13,0.35,0.15,1.6,1.0,0.701405511084959,0.6665405026482584,0.5847428881796434,0.5240684927923303,0.5481872834998556,0.6049889356410093,0.5240684927923303
0.19,0.13,0.35,0.0,1.6,0.6,0.7023715706283311,0.6666518975823073,0.5849797391431268,0.522548034407311,0.5480408006468253,0.6049184084815803,0.522548034407311
0.19,0.13,0.35,0.0,0.6,1.0,0.6861856948648075,0.6694324334214657,0.5851783549881163,0.5321157774655846,0.5516268574568437,0.6049078236393635,0.5321157774655846
0.13,0.24,0.0,0.0,1.0,1.0,0.7153004359003016,0.6561894132577238,0.5772648590752403,0.5286668380767786,0.546907076669588,0.6048657245959265,0.5286668380767786
0.19,0.13,0.35,0.15,1.0,1.0,0.6922642575111351,0.6685862238173036,0.586828253888866,0.526261777302939,0.5499879529611834,0.6047856930962855,0.526261777302939
0.19,0.13,0.35,0.35,0.6,1.6,0.6862670922069398,0.669437310060081,0.5857368088747074,0.5307338884287162,0.551563218911661,0.6047476636964211,0.5307338884287162
0.13,0.24,0.35,0.15,1.6,1.6,0.7055868417793807,0.6570956194378489,0.574188609189096,0.5381712450943602,0.5486836559875665,0.6047451942976505,0.5381712450943602
0.19,0.13,0.15,0.35,0.6,1.0,0.6918454190007828,0.6659740429810044,0.5859859775301979,0.5255229429706791,0.5543776688717137,0.6047412102708756,0.5255229429706791
0.19,0.13,0.0,0.0,1.6,1.0,0.7167386991792986,0.6619492211679986,0.5825732225177209,0.5202210177843979,0.5417622944394057,0.6046488910177643,0.5202210177843979
0.19,0.13,0.15,0.35,0.6,0.6,0.6921857863323345,0.6690888643052473,0.5852273052647496,0.5227934653330265,0.5536378238518709,0.6045866490174457,0.5227934653330265
0.19,0.13,0.15,0.35,1.0,0.6,0.7016916413886112,0.667234775780828,0.58496358986132,0.5184595059600601,0.5504743852184106,0.6045647796418459,0.5184595059600601
0.13,0.24,0.35,0.0,1.0,1.0,0.7025087258691939,0.6603728553884796,0.5749328956856732,0.5335324298031772,0.5512964914247442,0.6045286796342536,0.5335324298031772
0.19,0.13,0.35,0.35,1.6,1.0,0.701368426524164,0.6666690332244428,0.5848975163128377,0.5215621080238017,0.5477894478841279,0.6044573063938748,0.5215621080238017
0.19,0.13,0.15,0.15,1.6,1.0,0.7111840627407403,0.6618399144206931,0.5833343135316486,0.51996549694372,0.5456439464827668,0.6043935468239138,0.51996549694372
0.13,0.24,0.15,0.15,0.6,1.0,0.7011261776536759,0.6601979735181195,0.5753253084232361,0.5331255677925353,0.5518293572876066,0.6043208769350347,0.5331255677925353
0.13,0.24,0.0,0.35,0.6,1.0,0.7079660955292955,0.6619560642954541,0.5770472285999382,0.5261391961125355,0.5482754402689921,0.604276804961243,0.5261391961125355
0.19,0.13,0.0,0.15,1.6,1.6,0.716661010526848,0.6620419134281476,0.5812833405148767,0.5191631054029755,0.5420798894342658,0.6042458518614227,0.5191631054029755
0.19,0.13,0.35,0.15,1.6,0.6,0.7026883380580445,0.665464115935661,0.5832857951936162,0.5208539413573895,0.5488975837732712,0.6042379548635965,0.5208539413573895
0.19,0.13,0.35,0.0,1.0,0.6,0.6925721152047132,0.6678018564232427,0.586258519285475,0.5238321747741057,0.5506491184895541,0.6042227568354182,0.5238321747741057
0.19,0.13,0.0,0.35,1.6,1.6,0.7167386991792986,0.6611800625835084,0.5822720144163827,0.5187081704593467,0.542212080552353,0.6042222054381778,0.5187081704593467
0.13,0.24,0.0,0.0,0.6,0.6,0.7079573163745206,0.66117552683529,0.5774662833628386,0.5259439067531725,0.5485130596746093,0.6042112186000862,0.5259439067531725
0.19,0.13,0.35,0.35,1.0,1.0,0.6925721152047132,0.666980277649163,0.5864348939426058,0.523612894566726,0.5511868793510333,0.6041574121428482,0.523612894566726
0.13,0.24,0.0,0.15,0.6,1.0,0.707123974270811,0.661903017810052,0.5760605393233601,0.526439290216416,0.5492404801735045,0.6041534603588288,0.526439290216416
0.13,0.24,0.15,0.0,1.0,1.0,0.7076931259685939,0.6587609790613603,0.5744489418783632,0.5331885709717376,0.5465858588288964,0.6041354953417902,0.5331885709717376
0.13,0.24,0.15,0.35,1.0,1.6,0.7076931259685939,0.6588197971048622,0.5765488072456841,0.5304826766025702,0.5470578583970712,0.6041204530637564,0.5304826766025702
0.13,0.24,0.0,0.35,1.0,1.6,0.7153004359003016,0.6551280260208777,0.5763078085483841,0.5273825047228379,0.5460312379761705,0.6040300026337143,0.5273825047228379
0.19,0.13,0.35,0.15,1.0,0.6,0.6924492938216766,0.6663367433622167,0.5864218535552735,0.5232071803205245,0.5514734682451308,0.6039777078609644,0.5232071803205245
0.19,0.13,0.35,0.35,1.0,0.6,0.6923428092802946,0.6682321005032043,0.584836974149879,0.5230877532558269,0.5511681636582821,0.6039335601694974,0.5230877532558269
0.19,0.13,0.0,0.35,1.0,0.6,0.7083916551227942,0.6631009813902444,0.5832607347198575,0.5160154999240384,0.5488277897436379,0.6039193321801145,0.5160154999240384
0.13,0.24,0.35,0.35,1.0,1.6,0.7023830743427606,0.6604256438549957,0.5746405757456435,0.5318658856254945,0.5501874640319053,0.6039005287201599,0.5318658856254945
0.19,0.13,0.15,0.0,1.6,0.6,0.7134711810287472,0.6604890663482723,0.5830458951069271,0.5177322316568539,0.5446772481059268,0.6038831244493454,0.5177322316568539
0.13,0.24,0.35,0.15,1.0,1.0,0.7017207789719303,0.6604537619279486,0.5748347724278361,0.5318322224996,0.5496392574776389,0.6036961586609908,0.5318322224996
0.19,0.13,0.35,0.15,0.6,1.0,0.685646037613841,0.6666913129316696,0.5862789494986356,0.5297721388252984,0.5500840000908203,0.603694487792053,0.5297721388252984
0.13,0.24,0.35,0.0,0.6,1.6,0.6845376419466537,0.659881661826824,0.5673110748161548,0.5502167253604381,0.5564043517813182,0.6036702911462777,0.5502167253604381
0.19,0.13,0.15,0.35,1.6,1.0,0.7131939208033901,0.6604974464639338,0.583220836949373,0.5167204250870804,0.5444427377029737,0.6036150734013501,0.5167204250870804
0.19,0.13,0.35,0.35,1.6,0.6,0.7029414228554184,0.6647195296294766,0.583031814151264,0.5184047483491979,0.5485550097980302,0.6035305049566774,0.5184047483491979
0.19,0.24,0.15,0.35,1.6,0.6,0.7291217230062648,0.6613857191410696,0.5769494023022976,0.5126993543951247,0.5374859028499998,0.6035284203389513,0.5126993543951247
0.19,0.13,0.0,0.15,1.6,1.0,0.7165988155317815,0.6591390206559674,0.5810788738381851,0.5183661316314805,0.5421143918051183,0.6034594466925065,0.5183661316314805
0.19,0.13,0.35,0.0,0.6,0.6,0.6855586730359019,0.6656534258192083,0.5863302856619931,0.5273212115238219,0.5517096794997884,0.6033146551081427,0.5273212115238219
0.19,0.13,0.35,0.35,0.6,1.0,0.6855586730359019,0.6656687368918537,0.586408469726825,0.5269349754954096,0.5517150320858876,0.6032571774471756,0.5269349754954096
0.19,0.13,0.15,0.15,1.6,0.6,0.7134042095228705,0.6596948434536439,0.5827873481825085,0.5150700198362786,0.5452295818277682,0.603237200564614,0.5150700198362786
0.13,0.24,0.0,0.15,0.6,0.6,0.7098923286863428,0.6591098442293405,0.5776987663704074,0.5219136860756989,0.5475334072055664,0.6032296065134712,0.5219136860756989
0.13,0.24,0.35,0.35,1.0,1.0,0.7037151307017477,0.6600032683914133,0.5765424817757466,0.5274265109143618,0.548385658747073,0.6032146101060685,0.5274265109143618
0.13,0.24,0.35,0.0,1.0,0.6,0.7037180226488082,0.6593557677439127,0.5765978796390522,0.5278877566182856,0.5484590898737076,0.6032037033047534,0.5278877566182856
0.19,0.13,0.0,0.0,1.6,0.6,0.7164821341122917,0.6601406703957565,0.5825470156545118,0.513783086813066,0.5421676570653962,0.6030241128082044,0.513783086813066
0.13,0.24,0.15,0.15,1.6,1.6,0.7188487806733398,0.6489488285344349,0.5732204745218118,0.529181065786715,0.5443726526812832,0.602914360439517,0.529181065786715
0.13,0.24,0.0,0.0,1.6,1.6,0.7249303254756777,0.6497801801819009,0.5719251198540817,0.5295129233982844,0.5382876194925336,0.6028872336804957,0.5295129233982844
0.13,0.24,0.15,0.15,1.0,1.0,0.7088245653111711,0.6573628578120471,0.5747042725218505,0.5271269389394777,0.5462330300909413,0.6028503329350976,0.5271269389394777
0.19,0.13,0.0,0.35,1.6,1.0,0.7164821341122917,0.6601406703957565,0.5827440350202883,0.5127841258325045,0.5418172974888973,0.6027936525699478,0.5127841258325045
0.13,0.24,0.15,0.0,0.6,0.6,0.6994832797730041,0.661216206774456,0.5757607785606006,0.526921255311157,0.5505560022133635,0.6027875045265162,0.526921255311157
0.19,0.24,0.0,0.0,1.6,0.6,0.7389625435442536,0.6577502014600548,0.5758609428464672,0.5092384104810227,0.5319926882567094,0.6027609573177015,0.5092384104810227
0.13,0.24,0.0,0.15,1.0,1.0,0.7155503706631202,0.6562814280256863,0.5756213871939142,0.5230259846232695,0.5432457192930307,0.6027449779598042,0.5230259846232695
0.19,0.13,0.15,0.35,1.6,0.6,0.7134205837241565,0.6598858547861604,0.5817644816252701,0.5135991342777033,0.5448153883543543,0.6026970885535289,0.5135991342777033
0.13,0.24,0.15,0.35,0.6,1.0,0.6998408223672088,0.6609726696906602,0.5759186282915719,0.5263533118219734,0.55036441606993,0.6026899696482688,0.5263533118219734
0.19,0.24,0.0,0.35,1.6,1.0,0.7389625435442536,0.6577705365695721,0.5757540552371871,0.5092553201672637,0.5314151515384449,0.6026315214113442,0.5092553201672637
0.19,0.13,0.0,0.15,1.6,0.6,0.71610602006608,0.6598966917819816,0.5821327505343923,0.5123052784409324,0.5423500606318767,0.6025581602910526,0.5123052784409324
0.19,0.13,0.35,0.15,0.6,0.6,0.6859300337013802,0.6637689633413761,0.585238847969468,0.525442715582386,0.5520131609069348,0.602478744300309,0.525442715582386
0.13,0.24,0.35,0.0,1.6,1.0,0.7071713600058341,0.6554204890885885,0.5736790788224579,0.5310791292208643,0.5449077115285342,0.6024515537332558,0.5310791292208643
0.13,0.24,0.15,0.15,0.6,0.6,0.7008826565285872,0.6613077461158013,0.5764041389727468,0.5232478704904603,0.5500776178256196,0.602384005986643,0.5232478704904603
0.13,0.24,0.35,0.35,1.6,1.6,0.7080366641404371,0.6552907134939848,0.5747081320150558,0.5288772856104166,0.5445104895889014,0.6022846569697591,0.5288772856104166
0.08,0.24,0.0,0.0,0.6,1.6,0.6985296496395473,0.6484721942876073,0.5684383045517186,0.538727936892314,0.5569963019807648,0.6022328774703903,0.538727936892314
0.08,0.24,0.0,0.0,1.0,1.6,0.7084033382747352,0.6459376851694932,0.5700957657436369,0.534065095474714,0.552480817244205,0.6021965403813568,0.534065095474714
0.13,0.24,0.35,0.15,0.6,1.6,0.6841913522432952,0.6586913733830226,0.5681619773941082,0.5433742479746339,0.5563750299402381,0.6021587961870596,0.5433742479746339
0.13,0.24,0.35,0.0,0.6,1.0,0.6838650564806189,0.6582340073776147,0.5734312381138188,0.5415186008732513,0.552901466777605,0.6019900739245817,0.5415186008732513
0.13,0.24,0.0,0.35,0.6,0.6,0.709441852678732,0.6577621498183044,0.5770429445955239,0.5185961628497616,0.5460018910006957,0.6017690001886036,0.5185961628497616
0.13,0.24,0.35,0.35,0.6,1.6,0.6838703290736802,0.6578454973061124,0.5741769627867397,0.5401738475646428,0.5524130270473852,0.6016959327557121,0.5401738475646428
0.19,0.24,0.0,0.15,1.6,0.6,0.7389283694548278,0.6571183790759774,0.5756916573418389,0.5061014586544255,0.5304167808814435,0.6016513290817025,0.5061014586544255
0.13,0.24,0.35,0.15,1.0,0.6,0.7045287089514354,0.6587358351284117,0.5754054810186148,0.5218251235521247,0.54731493195893,0.6015620161219033,0.5218251235521247
0.08,0.24,0.0,0.15,0.6,1.6,0.698526743693215,0.6485359085243836,0.5724184741887651,0.5328288767624136,0.5553276252468545,0.6015275256831264,0.5328288767624136
0.19,0.13,0.0,0.35,1.6,0.6,0.7160902564992425,0.6599809065904287,0.5796706448131766,0.5096636814216587,0.542193696205722,0.6015198371060457,0.5096636814216587
0.13,0.24,0.15,0.35,0.6,0.6,0.6991495234972444,0.6613723201541788,0.5770847859703021,0.520581888003462,0.5489757806930192,0.6014328596636414,0.520581888003462
0.19,0.13,0.35,0.35,0.6,0.6,0.6849636168707072,0.6631644319355144,0.5837814783482597,0.5241669700441884,0.5507941112195314,0.6013741216836402,0.5241669700441884
0.08,0.24,0.15,0.0,1.0,1.6,0.6992403326090055,0.6471590557809911,0.5676583403472176,0.5380163066055124,0.5547218676023464,0.6013591805890146,0.5380163066055124
0.13,0.24,0.35,0.15,0.6,1.0,0.6838442057716948,0.6576416512809559,0.5760839472658285,0.5360342958741621,0.5518333070197089,0.60108748144247,0.5360342958741621
0.13,0.24,0.35,0.15,1.6,1.0,0.7080185349575355,0.6532740603903358,0.5748151371599726,0.5237852649023962,0.5452909450982308,0.6010367885016941,0.5237852649023962
0.13,0.13,0.0,0.0,1.0,1.6,0.7036185061892979,0.6531789890634294,0.5761891388149752,0.524498228053623,0.5473368433837565,0.6009643411010164,0.524498228053623
0.13,0.24,0.35,0.35,1.0,0.6,0.7044066825043336,0.6578181034456703,0.5766416001831892,0.5191573097203898,0.5467767987110016,0.6009600989129169,0.5191573097203898
0.08,0.24,0.15,0.0,0.6,1.6,0.6937051234685824,0.6487000416900426,0.565588295626739,0.5394183862377777,0.5565213489223929,0.6007866391891069,0.5394183862377777
0.13,0.24,0.15,0.0,1.0,0.6,0.7096330516200495,0.6553339124261057,0.5744211618764116,0.5204517399402585,0.5435286297451646,0.600673699121598,0.5204517399402585
0.13,0.13,0.0,0.15,0.6,1.6,0.6890437894055427,0.6553483182689813,0.5782789331915377,0.5301639709419531,0.5502663231210254,0.6006202669858081,0.5301639709419531
0.13,0.24,0.0,0.0,1.0,0.6,0.7147378242925022,0.6535582471893298,0.5760820676842348,0.5174030613922777,0.5412723624990873,0.6006107126114864,0.5174030613922777
0.13,0.24,0.15,0.0,1.6,1.0,0.7188848428594514,0.6491838823598951,0.5732025821135353,0.5238062959127697,0.5379587499422879,0.6006072706375879,0.5238062959127697
0.19,0.06,0.35,0.0,0.6,1.6,0.6822701086664473,0.6646172072376266,0.5836813755520431,0.5210505817339809,0.5513867617425444,0.6006012069865285,0.5210505817339809
0.13,0.13,0.0,0.0,0.6,1.6,0.6890955183237294,0.6553958606913736,0.5760362778638688,0.5296479576048158,0.5528234209172468,0.6005998070802069,0.5296479576048158
0.13,0.13,0.15,0.0,1.0,1.6,0.696313614799254,0.655166798288695,0.5748798610524358,0.527700403857581,0.548704510020641,0.6005530376037214,0.527700403857581
0.13,0.24,0.15,0.15,1.0,0.6,0.7102061193034281,0.6544532748922903,0.5759933376445397,0.5196857841572385,0.5422556997345424,0.6005188431464078,0.5196857841572385
0.13,0.13,0.15,0.15,1.0,1.6,0.6967654210231102,0.6557322560862392,0.5747092952381321,0.5278837991847215,0.5474380657982475,0.6005057674660901,0.5278837991847215
0.19,0.06,0.0,0.0,0.6,1.6,0.6825207055431367,0.6640137742854417,0.5838017237954584,0.520602450260722,0.5515142821479339,0.6004905872065385,0.520602450260722
0.13,0.24,0.0,0.35,1.0,1.0,0.7149685047999994,0.6536952723688624,0.5762488167143213,0.5159831744744464,0.5411351737852237,0.6004061884285706,0.5159831744744464
0.19,0.06,0.0,0.0,1.0,1.6,0.6913670471705429,0.6604472504825555,0.5836744812193321,0.5194983430683396,0.5469412794275648,0.6003856802736669,0.5194983430683396
0.08,0.24,0.0,0.15,1.0,1.6,0.7097581764086449,0.6454583345301441,0.5681712024111183,0.5277103600028359,0.5508130278856271,0.6003822202476741,0.5277103600028359
0.13,0.24,0.15,0.35,1.0,1.0,0.7096330516200495,0.6548459744534546,0.5738195447485244,0.5192838209627114,0.5441430084662977,0.6003450800502075,0.5192838209627114
0.13,0.24,0.0,0.15,1.6,1.6,0.7259238084328333,0.6477599982660254,0.5692877844335279,0.524769896249849,0.533930538407763,0.6003344051579997,0.524769896249849
0.19,0.06,0.0,0.35,0.6,0.6,0.6842745133773056,0.6638459618278767,0.5857818849661227,0.5146858853881132,0.552366628824132,0.60019097487671,0.5146858853881132
0.19,0.06,0.0,0.0,1.6,1.6,0.7041131307101487,0.6541745254209402,0.5817057629759793,0.5182696344093055,0.5424826762356404,0.6001491459504028,0.5182696344093055
0.19,0.06,0.35,0.15,0.6,1.6,0.6816448946455108,0.6649778954722549,0.5849220242928894,0.5185019218321686,0.5506467636519172,0.6001386999789482,0.5185019218321686
0.19,0.06,0.0,0.15,0.6,1.6,0.6831312526446294,0.6630329974113272,0.584032963884334,0.5198340266319709,0.5503573698648087,0.600077722087414,0.5198340266319709
